Open,High,Low,Close,Tick Volume,Spread,Real Volume,Time
1849.88,1867.93,1849.51,1867.28,81575,25,0,2021-11-17
1866.99,1870.86,1854.97,1858.86,72052,25,0,2021-11-18
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1849.38,1866.03,1842.81,1861.79,70117,25,0,2021-11-11
1861.63,1868.56,1845.22,1864.3,77707,22,0,2021-11-12
1868.08,1870.04,1856.26,1862.73,70777,25,0,2021-11-15
1862.69,1877.09,1849.6,1850.48,81409,25,0,2021-11-16
1849.88,1867.93,1849.51,1867.28,81575,25,0,2021-11-17
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1849.38,1866.03,1842.81,1861.79,70117,25,0,2021-11-11
1861.63,1868.56,1845.22,1864.3,77707,22,0,2021-11-12
1868.08,1870.04,1856.26,1862.73,70777,25,0,2021-11-15
1862.69,1877.09,1849.6,1850.48,81409,25,0,2021-11-16
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1849.38,1866.03,1842.81,1861.79,70117,25,0,2021-11-11
1861.63,1868.56,1845.22,1864.3,77707,22,0,2021-11-12
1868.08,1870.04,1856.26,1862.73,70777,25,0,2021-11-15
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1849.38,1866.03,1842.81,1861.79,70117,25,0,2021-11-11
1861.63,1868.56,1845.22,1864.3,77707,22,0,2021-11-12
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1849.38,1866.03,1842.81,1861.79,70117,25,0,2021-11-11
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1832.23,1868.61,1822.48,1849.15,83493,25,0,2021-11-10
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1825.11,1832.76,1819.06,1831.73,76092,25,0,2021-11-09
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1818.35,1826.45,1812.51,1824.19,71944,25,0,2021-11-08
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1790.94,1818.2,1784.96,1817.73,77331,25,0,2021-11-05
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1768.48,1798.74,1768.48,1791.45,75818,23,0,2021-11-04
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1787.01,1788.2,1758.98,1769.64,77386,25,0,2021-11-03
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1792.78,1796.37,1786.34,1787.9,69007,25,0,2021-11-02
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1783.03,1795.59,1779.04,1793.09,69528,25,0,2021-11-01
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1799.08,1801.13,1772.07,1782.92,89221,16,0,2021-10-29
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1796.58,1810.23,1792.42,1798.78,86032,25,0,2021-10-28
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1792.68,1799.11,1783.31,1796.81,79027,20,0,2021-10-27
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1807.16,1808.25,1782.28,1792.68,71006,25,0,2021-10-26
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1793.49,1809.84,1792.18,1807.61,75519,25,0,2021-10-25
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1782.83,1813.88,1782.83,1792.24,85331,14,0,2021-10-22
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1781.2,1789.35,1776.51,1782.93,73749,25,0,2021-10-21
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1767.98,1788.46,1766.81,1781.91,75714,25,0,2021-10-20
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1763.92,1785.16,1762.84,1769.46,81687,25,0,2021-10-19
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1767.41,1772.0,1760.09,1764.72,78788,25,0,2021-10-18
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1795.82,1796.4,1764.92,1767.42,72554,14,0,2021-10-15
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1791.53,1800.52,1786.64,1795.89,66873,25,0,2021-10-14
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1759.29,1795.97,1757.83,1792.94,79253,25,0,2021-10-13
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1752.64,1769.36,1750.71,1760.01,74183,25,0,2021-10-12
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1757.09,1760.95,1750.12,1754.25,58575,25,0,2021-10-11
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1756.13,1781.22,1753.29,1756.54,75732,16,0,2021-10-08
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1762.39,1766.9,1752.03,1755.17,67426,25,0,2021-10-07
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1759.46,1765.08,1745.82,1762.42,82235,25,0,2021-10-06
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1769.73,1770.12,1748.74,1759.77,71406,25,0,2021-10-05
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1762.0,1770.3,1747.63,1769.27,84677,15,0,2021-10-04
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1756.25,1764.07,1749.65,1760.64,76409,15,0,2021-10-01
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1725.54,1764.17,1722.31,1756.98,83085,25,0,2021-09-30
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1734.22,1745.54,1721.45,1726.45,77981,21,0,2021-09-29
1804.16,1806.8,1790.56,1793.58,74613,25,0,2021-09-15
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1749.58,1754.41,1728.06,1733.9,88903,25,0,2021-09-28
1793.23,1808.67,1781.11,1804.52,71883,25,0,2021-09-14
1804.16,1806.8,1790.56,1793.58,74613,25,0,2021-09-15
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1750.62,1760.79,1744.8,1750.16,69138,25,0,2021-09-27
1788.29,1798.43,1783.69,1793.34,66371,25,0,2021-09-13
1793.23,1808.67,1781.11,1804.52,71883,25,0,2021-09-14
1804.16,1806.8,1790.56,1793.58,74613,25,0,2021-09-15
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1743.25,1757.57,1740.5,1750.35,71142,14,0,2021-09-24
1794.52,1803.82,1787.09,1787.09,76610,14,0,2021-09-10
1788.29,1798.43,1783.69,1793.34,66371,25,0,2021-09-13
1793.23,1808.67,1781.11,1804.52,71883,25,0,2021-09-14
1804.16,1806.8,1790.56,1793.58,74613,25,0,2021-09-15
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
1764.72,1781.6,1757.85,1774.24,69040,25,0,2021-09-21
1773.73,1787.15,1764.76,1767.99,75304,25,0,2021-09-22
1767.88,1776.37,1737.57,1742.4,82218,25,0,2021-09-23
1788.1,1800.96,1783.76,1794.16,74146,25,0,2021-09-09
1794.52,1803.82,1787.09,1787.09,76610,14,0,2021-09-10
1788.29,1798.43,1783.69,1793.34,66371,25,0,2021-09-13
1793.23,1808.67,1781.11,1804.52,71883,25,0,2021-09-14
1804.16,1806.8,1790.56,1793.58,74613,25,0,2021-09-15
1793.89,1796.12,1745.09,1753.43,87442,14,0,2021-09-16
1752.97,1767.28,1747.16,1754.12,82235,15,0,2021-09-17
1754.49,1767.04,1742.2,1764.09,80043,25,0,2021-09-20
